,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),불쾌지수,일 미세먼지 농도(㎍/㎥),체감온도,열지수
0,2018-01-01,-1.076923077,-5.607495069,4.460157791,0,1.963833992,51.20421053,37.55957454,32.96296296,-0.691515894,22.79175829
1,2018-01-02,-0.49486166,-5.861067194,4.953754941,0.000988142,1.997821782,57.35851064,37.41588821,40.03703704,-0.108084229,23.94713241
2,2018-01-03,-2.43715415,-6.161660079,2.143675889,0.005928854,2.577865613,47.91702128,36.31763754,23.18518519,-2.749178397,20.09695578
3,2018-01-04,-2.47790927,-6.49566075,1.413806706,0.121541502,1.745256917,53.73789474,35.29011403,26.42307692,-1.923697753,20.01899646
4,2018-01-05,-0.992110454,-4.478063241,3.713241107,0.21284585,2.107312253,56.42421053,36.87353584,29.64285714,-0.750031461,22.96214068
5,2018-01-06,-1.503162055,-6.079841897,4.484387352,0.013833992,2.189108911,55.61052632,36.3025763,28.25925926,-1.378344291,21.94987608
6,2018-01-07,-0.245454545,-6.581027668,4.668181818,0.766336634,1.276633663,61.92526316,37.0953908,32.65384615,1.043156917,24.44310487
7,2018-01-08,2.1312749,-0.356287425,4.920558882,2.448015873,2.3394,77.41368421,38.58957526,28.25925926,2.386546843,29.15630873
8,2018-01-09,-1.9662,-4.4234,1.0034,0.920039683,3.848995984,64.10421053,34.29266308,30.37037037,-3.175611556,21.03705298
9,2018-01-10,-5.123552894,-8.818762475,-1.376247505,2.262698413,3.415863454,64.35052632,29.68373397,21.88888889,-6.376510207,14.78561002
10,2018-01-11,-8.659561753,-11.81417166,-4.758083832,1.011928429,3.091967871,60.90319149,25.35538862,21.48148148,-9.995745139,7.782692229
11,2018-01-12,-8.862,-13.8714,-4.0454,0.307952286,2.310441767,56.99578947,25.97092491,18.44444444,-9.405576829,7.380028021
12,2018-01-13,-3.685828343,-8.640718563,2.03253493,0.027833002,1.581162325,69.14468085,30.90372098,31.03846154,-2.978123796,17.63455788
13,2018-01-14,-0.293227092,-7.275697211,6.138645418,0.018811881,1.6432,72.14,35.53704737,38.77777778,0.501513982,24.35331616
14,2018-01-15,3.953293413,-0.825948104,9.793812375,0.033596838,1.768537074,71.01894737,42.12596969,42.22222222,4.838166596,32.76089986
15,2018-01-16,3.669582505,-1.076435644,7.609306931,9.25256917,1.377425743,82.77157895,40.44302371,48.65384615,4.964404725,32.204676
16,2018-01-17,3.906138614,1.162178218,7.49980198,3.37312253,1.58968254,88.17553191,40.26468713,37.2962963,4.970362547,32.67559696
17,2018-01-18,2.919685039,-0.672834646,6.891535433,0.007920792,1.811439842,71.82736842,40.4697928,68.85185185,3.703820296,30.71473524
18,2018-01-19,0.716962525,-3.344378698,6.536883629,0,1.685770751,56.51684211,39.19998376,46.65384615,1.513794367,26.34614871
19,2018-01-20,0.851976285,-4.015581854,6.934911243,0,1.631225296,64.48947368,38.31204673,73.22222222,1.718855615,26.6172231
20,2018-01-21,0.631422925,-4.519565217,6.612450593,0,1.306930693,60.86631579,38.48805004,58.74074074,1.906199475,26.17882456
21,2018-01-22,2.146336634,-1.580594059,6.625940594,1.329166667,2.1032,65.28210526,40.09035362,41.62962963,2.60623812,29.18042912
22,2018-01-23,-7.110358566,-10.6054,-0.1944,0.105731225,4.066188525,48.29052632,30.23577102,20.61538462,-9.058543981,10.84418659
23,2018-01-24,-10.83784861,-13.85289421,-6.90758483,0.191848907,3.543574297,41.97684211,27.01476148,21.62962963,-12.79809132,3.460788877
24,2018-01-25,-10.41884921,-14.2246,-5.8228,0.034722222,3.423046092,44.39157895,26.9338956,18.15384615,-12.22948298,4.291542614
25,2018-01-26,-10.87094188,-14.44468938,-6.248496994,0.029108911,3.369477912,46.86736842,25.74852825,21.11111111,-12.68059738,3.397562733
26,2018-01-27,-7.45876494,-14.68625498,-0.440836653,0.005952381,1.729141717,46.53684211,30.16726905,27.11111111,-7.155029672,10.15351773
27,2018-01-28,-3.365737052,-6.680876494,1.071912351,0.109126984,2.777888446,42.64421053,36.05469181,24.11538462,-3.932524021,18.25588342
28,2018-01-29,-6.496414343,-9.936182903,-2.337972167,0.123366337,3.110179641,47.88631579,31.11037667,33.7037037,-7.639589676,12.05960617
29,2018-01-30,-5.024850895,-11.6104,0.657,0.25980198,2.071142285,56.79157895,31.28351974,32.57142857,-5.016257956,14.97748727
30,2018-01-31,-1.6482,-6.434869739,2.759519038,0.070750988,1.612072435,55.98315789,36.04587916,31.53571429,-0.882507938,21.66287608
31,2018-02-01,-3.06374502,-8.456374502,3.39063745,0.004940711,1.783433134,48.99052632,35.32678591,29.5,-2.58943966,18.85681041
32,2018-02-02,-2.955445545,-8.610693069,3.691881188,0.026679842,1.820634921,49.96842105,35.29858332,31.39285714,-2.520547568,19.07170298
33,2018-02-03,-5.14,-8.820606061,-1.212525253,0.594664032,3.760851927,52.66210526,31.92615506,28.39285714,-6.647853159,14.74755119
34,2018-02-04,-7.670318725,-11.10876494,-3.687051793,0.612698413,3.6002,48.94421053,29.37138455,22.14285714,-9.336574596,9.735772703
35,2018-02-05,-7.821713147,-12.10775348,-3.254671968,0.49980198,3.208982036,48.53263158,29.26612364,20.61538462,-9.180396014,9.435818305
36,2018-02-06,-8.508964143,-12.71693227,-4.041832669,0.459920635,3.0524,49.41684211,28.17831786,22.67857143,-9.794257195,8.075476912
37,2018-02-07,-7.366334661,-13.73433134,-0.742115768,0.21031746,1.818637275,49.99255319,29.53854123,24.28571429,-7.184038525,10.33815387
38,2018-02-08,-4.24509018,-11.28293173,3.507831325,0.317460317,1.488306452,48.58210526,33.87250526,36.67857143,-3.428961488,16.51755503
39,2018-02-09,0.777290837,-6.625349301,7.550898204,0.011857708,1.536055777,56.00736842,39.35153863,42.25,1.754921516,26.46535932
40,2018-02-10,0.6982,-4.6072,5.9118,0.185148515,3.08742515,51.42315789,39.86747654,54,0.268035198,26.30660488
41,2018-02-11,-4.2136,-7.8868,-0.5004,0.343253968,3.431863727,52.32105263,33.2225196,40.17241379,-5.38368793,16.58166289
42,2018-02-12,-4.551204819,-9.340160643,-0.685140562,0.41960396,3.34858871,56.74210526,31.94277811,36.10344828,-5.69361532,15.91528325
43,2018-02-13,-1.077644711,-7.829282869,4.561553785,0.05049505,2.763872255,54.09255319,37.1147764,38.07142857,-1.43089149,22.79168697
44,2018-02-14,4.265537849,-2.750398406,10.57788845,0,3.1634,62.29578947,43.47746574,52.42857143,4.133997176,33.37504396
45,2018-02-15,1.085177866,-3.43980198,6.44,0.022682446,2.272871287,45.67368421,41.13834153,36.24137931,1.318923748,27.07011881
46,2018-02-16,0.297826087,-5.514455446,6.433465347,0.001972387,2.123260437,44.92842105,40.24894539,30.51724138,0.612608382,25.51081201
47,2018-02-17,-0.993663366,-5.306336634,3.827326733,0,3.061829026,32.84947368,40.47450888,32,-1.568125753,22.94798579
48,2018-02-18,0.271881188,-4.899009901,5.992673267,0.043392505,1.490258449,35.96421053,41.47414378,28.37931034,1.284447069,25.45522793
49,2018-02-19,2.042094862,-2.965019763,7.998418972,0.238188976,1.529365079,47.88105263,42.07510506,44.82758621,3.086039594,28.96585192
50,2018-02-20,1.89960396,-4.274455446,8.003168317,0,2.002385686,47.43368421,41.94770399,47.82758621,2.436319128,28.68350967
51,2018-02-21,-0.291683168,-5.005544554,4.638217822,0.006903353,2.375745527,34.50947368,41.02923015,27.7037037,-0.252461348,24.33868678
52,2018-02-22,0.038856016,-6.246153846,6.310453649,0.037475345,2.181818182,47.97340426,39.48973071,36.39285714,0.279955533,24.99948241
53,2018-02-23,3.823366337,-2.946138614,9.262178218,0.868441815,2.31980198,65.81789474,42.47626242,59,4.222008601,32.50119976
54,2018-02-24,3.61049505,-1.45029703,9.380990099,0.027667984,1.877380952,62.21368421,42.55170392,53.13793103,4.371673889,32.07802063
55,2018-02-25,2.973372781,-1.81183432,9.273767258,0.014822134,1.706521739,57.93894737,42.12867596,34.06896552,3.867077722,30.81450941
56,2018-02-26,2.369367589,-4.460671937,10.5243083,0.007905138,1.475445545,52.94947368,41.889435,36.07142857,3.4922613,29.61623408
57,2018-02-27,4.361932939,-2.713241107,10.94150198,0,1.368650794,59.37052632,43.90698594,50.62962963,5.694019555,33.56453137
58,2018-02-28,5.157905138,1.724901186,8.962055336,31.31541502,3.19265873,81.27684211,43.00557533,39.17647059,5.097489599,35.15085229
59,2018-03-01,1.959760956,-2.442942346,5.758846918,1.132669323,4.537298387,59.34842105,40.55203848,33.59259259,0.845110348,28.80822045
60,2018-03-02,0.46765873,-5.525396825,7.409920635,0.012896825,1.812825651,49.36526316,39.84812329,41.86206897,1.109197609,25.84916596
61,2018-03-03,6.97960396,-1.575396825,15.40674603,0.048514851,1.750793651,58.25789474,47.64810889,35.62068966,8.048754523,38.74699705
62,2018-03-04,10.89758551,5.527128713,16.00950495,14.37980198,2.211706349,81.31789474,52.27165556,22.22222222,11.88915462,46.51543873
63,2018-03-05,5.109240246,1.468312757,10.93415638,9.14305835,3.223347107,82.12446809,42.84866268,16.75,5.026775821,35.05489419
64,2018-03-06,3.860956175,-1.21497006,10.03712575,0.000998004,2.029518072,66.43157895,42.46690392,22.92307692,4.500649671,32.57591607
65,2018-03-07,4.769,0.9332,8.8306,5.815308151,2.388176353,72.62210526,43.20664367,23.85714286,5.188178268,34.37675239
66,2018-03-08,3.030815109,0.942743539,6.284493042,14.48406375,2.872837022,87.34574468,38.8853339,21.9047619,2.965014236,30.94206642
67,2018-03-09,2.948809524,-0.455952381,7.270039683,0.10139165,1.769494949,75.28,40.12116089,33.71428571,3.776592341,30.77402446
68,2018-03-10,3.983730159,-1.48968254,10.2297619,0,1.803777336,69.2287234,42.35742066,31.42857143,4.836391364,32.82032321
69,2018-03-11,5.459325397,-0.162624254,12.42186879,0,1.684262948,63.02315789,45.11597486,44.78571429,6.506816673,35.73908517
70,2018-03-12,7.123564356,-0.57281746,15.57142857,0,1.69501992,64.46842105,47.39762789,61.24137931,8.248947383,39.03495758
71,2018-03-13,11.29051383,2.889306931,18.44019802,0,2.698217822,64.3,53.4376186,33.82142857,12.0572618,47.28543839
72,2018-03-14,14.26924603,7.659045726,21.01093439,0.000986193,2.450199203,67.73157895,57.74061128,22.76,15.39539875,53.18494098
73,2018-03-15,11.94345238,7.163293651,15.45376984,27.13418972,2.361553785,91.34526316,53.71250402,18.88461538,12.93057678,48.59096799
74,2018-03-16,4.807722772,0.965544554,9.515445545,0.7,3.08243513,70.52315789,43.46609621,19.45,4.776543197,34.45243697
75,2018-03-17,5.092261905,-1.231746032,12.32638889,0,1.711177645,65.74421053,44.33769875,22.25,6.094669785,35.01357835
76,2018-03-18,7.646626984,1.854563492,12.48075397,6.781782178,1.529681275,77.01052632,47.3110832,29.03448276,8.947467601,40.07651638
77,2018-03-19,8.092047714,5.130218688,11.1584493,17.26633663,3.00758483,85.59157895,47.47181315,20.16666667,8.415349558,40.96248252
78,2018-03-20,4.636435644,1.406930693,8.094455446,1.732608696,4.586227545,57.44315789,44.47782319,16.22222222,3.839653063,34.10714086
79,2018-03-21,1.459566075,-0.053254438,3.443195266,7.813121272,3.079282869,82.85368421,36.8313829,12.63157895,1.108236944,27.82888206
80,2018-03-22,4.207524752,-0.403557312,10.56699605,0.19486166,2.1687251,66.18421053,43.00062281,23.80769231,4.753991648,33.26200559
81,2018-03-23,5.311904762,-1.15029703,12.42574257,0,1.682071713,63.49789474,44.86166213,39.62068966,6.35375496,35.44741544
82,2018-03-24,7.863366337,1.334455446,14.67128713,0,2.012774451,61.11157895,48.687744,62.44827586,8.777635606,40.49818779
83,2018-03-25,9.449407115,3.242885375,17.19071146,0,1.915737052,63.27157895,50.82518517,53.5,10.53383956,43.63956373
84,2018-03-26,10.49071146,3.534387352,18.59209486,0.001976285,1.782107356,60.71263158,52.4210651,46.14814815,11.73117417,45.70014363
85,2018-03-27,12.20059289,4.460671937,19.93932806,0,2.081150794,61.40842105,54.81834556,56.22222222,13.35743417,49.08603587
86,2018-03-28,13.37549407,6.385207101,20.28974359,0.003944773,2.401980198,62.42842105,56.47349465,40.46428571,14.45315509,51.41281962
87,2018-03-29,13.37261905,7.710515873,20.34583333,0,1.773904382,68.08210526,56.40939735,36.55172414,14.78054165,51.4097843
88,2018-03-30,11.96114398,6.530177515,18.65779093,0.003937008,2.060792079,60.81052632,54.49351963,37.4137931,13.11357455,48.61164604
89,2018-03-31,12.98693069,5.914031621,20.57944664,0.000986193,1.835119048,58.64736842,55.97316834,45.03448276,14.33611194,50.64168704
90,2018-04-01,14.62851485,8.716468254,20.23809524,0.000986193,1.910978044,68.88736842,58.27463028,57.25,16.03373394,53.89683647
91,2018-04-02,16.54455446,10.84871287,23.0570297,0,2.1972167,70.47157895,61.16626999,54.32142857,17.94671727,57.69133946
92,2018-04-03,16.72930693,10.88178218,22.82376238,0.217948718,2.173015873,72.82315789,61.49800854,44.96153846,18.15414018,58.05825461
93,2018-04-04,11.0986166,8.034782609,16.05513834,13.28877953,2.486732673,86.18723404,52.43503974,19.41176471,11.95480331,46.91576887
94,2018-04-05,8.411067194,7.175098814,10.03557312,12.49350394,2.549108911,89.49473684,47.76740488,12.875,9.014749058,41.59597557
95,2018-04-06,7.16916996,3.31009901,12.1960396,15.00887574,3.922619048,69.78842105,47.08050147,85.73076923,6.963814986,39.12775708
96,2018-04-07,4.20952381,1.255555556,8.255357143,0.298422091,4.518055556,48.27894737,44.81781546,43.93103448,3.387971014,33.25754825
97,2018-04-08,6.18,-0.290674603,11.3077381,0.990316206,3.088270378,58.07052632,46.55458568,32.62068966,6.277671693,37.16369315
98,2018-04-09,9.442063492,3.53452381,16.36904762,0.017786561,1.854780876,59.60842105,50.99604953,41.96428571,10.56971271,43.62330167
99,2018-04-10,14.3593254,4.697227723,21.09029703,2.124063116,3.984126984,62.13510638,57.87869365,37.96428571,14.96264475,53.36066779
100,2018-04-11,14.05588822,8.251394422,19.54960159,1.872440945,3.329341317,53.72105263,57.47862033,47.03571429,14.82875532,52.75590758
101,2018-04-12,12.21471173,4.717764471,19.96526946,0,2.247389558,40.23157895,55.30583039,35.03448276,13.28170897,49.10403807
102,2018-04-13,12.31007905,5.604940711,17.63695652,0.080708661,2.533200795,42.49684211,55.37319652,33.13793103,13.24117311,49.29393004
103,2018-04-14,9.182608696,6.959486166,13.11600791,23.27125984,2.744642857,86.39787234,49.23726005,19.08333333,9.742796967,43.12217222
104,2018-04-15,9.485742574,5.583333333,14.61011905,0.009861933,3.035856574,63.66842105,50.85789557,89.51724138,9.926996992,43.71169445
105,2018-04-16,9.966930693,3.222222222,16.7343254,0.003937008,1.855069583,62.21157895,51.61553718,39.10344828,11.12544466,44.66376221
106,2018-04-17,11.46581028,5.36990099,18.75425743,0.008858268,1.571968191,62.96421053,53.73058757,54.67857143,12.91002873,47.63189753
107,2018-04-18,11.76086957,4.400990099,19.74237624,0,1.735515873,56.28085106,54.33106895,61.7037037,13.10408887,48.21297374
108,2018-04-19,13.54249012,4.642261905,21.92123016,0,2.006150794,48.38617021,56.83736005,49.51724138,14.82919026,51.73687193
109,2018-04-20,16.44920949,7.618613861,25.94792079,0,1.493849206,52.44631579,60.66477083,67.31034483,18.17376512,57.49408455
110,2018-04-21,17.43742574,8.801584158,26.04376238,0.001968504,2.091468254,53.05894737,61.99647878,50.06896552,18.94291014,59.45104068
111,2018-04-22,15.17272727,10.94743083,20.34940711,9.560749507,2.596435644,72.78829787,59.11471272,34.21428571,16.31279056,54.9762105
112,2018-04-23,11.09840954,10.07256461,13.21252485,52.55533597,3.452390438,91.84736842,52.24719918,13.14285714,11.51999666,46.91801916
113,2018-04-24,11.2940239,8.315139442,14.20498008,10.80916335,2.602208835,83.20421053,52.85308965,11.66666667,12.10776771,47.30127331
114,2018-04-25,12.29069307,4.845742574,20.11049505,0.172781065,1.642430279,59.08105263,54.99572699,26.38461538,13.72513467,49.26334037
115,2018-04-26,13.55992063,5.915247525,21.40891089,0.00295858,1.670833333,60.70105263,56.7519896,34.17857143,15.04096433,51.77717235
116,2018-04-27,13.8819802,7.37960396,21.04633663,0,1.945833333,59.97765957,57.2104246,36.81481481,15.22260177,52.41451029
117,2018-04-28,14.42922465,7.267992048,22.38548708,0,1.803792415,61.62553191,57.97838648,42.89285714,15.87983038,53.49882881
118,2018-04-29,15.15297619,7.142460317,23.12301587,0,2.017892644,58.06315789,58.98119266,42.51724138,16.53831117,54.93018254
119,2018-04-30,17.51507937,11.38829365,24.02301587,1.374753452,1.945725646,69.10210526,62.58786893,46.48275862,19.08304014,59.61233513
120,2018-05-01,17.87069307,13.23015873,22.67321429,0.618343195,1.63359841,79.83789474,63.48335171,40.68965517,19.59237889,60.32149609
121,2018-05-02,14.2438247,9.52306163,18.69562624,10.68540434,2.531610338,89.04574468,57.6606411,23.36363636,15.33333472,53.14462441
122,2018-05-03,11.0780198,6.92039604,16.14930693,1.039566929,3.662103175,61.93473684,53.20905966,34.13043478,11.41681615,46.86358853
123,2018-05-04,13.39089109,6.577227723,19.7429703,0.000984252,3.554183267,46.41157895,56.66254074,34.77777778,14.01861487,51.4357778
124,2018-05-05,16.85188119,8.642376238,23.64653465,0.009861933,3.074103586,50.64631579,61.157109,33,17.98239871,58.29052852
125,2018-05-06,15.36175299,13.42007952,18.20019881,26.69901575,2.030677291,92.96842105,59.58729912,15.73076923,16.75471517,55.35996607
126,2018-05-07,15.9695825,12.32564612,21.055666,11.86534653,1.722111554,85.97553191,60.53349493,22.62962963,17.54926684,56.56018186
127,2018-05-08,14.49264414,10.71749503,18.77276342,0.5617357,2.850698603,72.70319149,58.07373404,19.46153846,15.47732948,53.62960589
128,2018-05-09,12.84209486,8.314426877,18.28379447,0.028937008,2.125697211,69.41157895,55.60100285,19.91666667,14.01816851,50.35997127
129,2018-05-10,14.16488095,8.306560636,20.95129225,0,1.798403194,71.25578947,57.57634045,28.48275862,15.60338063,52.97995451
130,2018-05-11,15.71964286,9.169246032,22.33214286,0.017751479,1.74750499,61.54,59.80982025,33.10344828,17.27268364,56.05381666
131,2018-05-12,15.1673913,12.59249012,17.64525692,19.82228797,2.242345924,85.73894737,59.19923551,23.04166667,16.45167734,54.97173209
132,2018-05-13,16.23260437,12.40994036,21.15984095,6.588954635,2.001394422,82.04148936,60.90077225,18.51851852,17.69550846,57.07911616
133,2018-05-14,18.09384921,11.34265873,25.37777778,0.000984252,1.632206759,71.58085106,63.54217009,41.20689655,19.82739881,60.75946443
134,2018-05-15,21.37350598,14.12071713,28.21394422,0.084418146,1.822,68.37553191,68.30294469,50.03448276,23.21652405,67.25167833
135,2018-05-16,21.72088353,19.51126761,24.04668008,9.657480315,2.905050505,89.38829787,70.33315786,25.16666667,23.348783,67.9493619
136,2018-05-17,21.55458248,18.66741344,24.92912424,23.75884692,2.717177914,88.71935484,70.00419972,15.875,23.20285362,67.61977142
137,2018-05-18,16.68737475,12.79519038,20.90340681,10.86187625,2.345472837,91.06236559,61.83881429,15.10526316,18.04308754,57.98380132
138,2018-05-19,15.12390438,10.1438247,20.64223108,0.16019802,2.7812,68.55698925,59.01152165,14.95238095,16.19066745,54.87755246
139,2018-05-20,14.96428571,8.961904762,20.97698413,0.087128713,2.969461078,57.76,58.71832914,13.85,15.9494637,54.55643291
140,2018-05-21,15.5471173,9.535387674,21.53558648,0.007936508,2.220119522,69.94421053,59.65670827,17.96153846,16.8684378,55.71616603
141,2018-05-22,16.88784861,11.58466135,22.80099602,7.795049505,1.602994012,79.07368421,61.89192616,22.51724138,18.57528372,58.37510487
142,2018-05-23,16.93206413,11.40621242,22.78537074,12.73366534,2.566064257,68.59789474,61.70436213,34.08,18.22905041,58.45772798
143,2018-05-24,17.64900398,9.292031873,25.09442231,0,2.2104,55.98947368,62.37196709,78.20689655,19.12507773,59.87134294
144,2018-05-25,18.49146825,11.51865079,25.92539683,0.14229249,1.67202381,55.34736842,63.49561125,70.96551724,20.22815629,61.53912041
145,2018-05-26,19.00357143,11.56746032,26.82460317,0.374257426,1.612698413,63.95894737,64.57970279,52.27586207,20.79088134,62.55713213
146,2018-05-27,18.66182903,13.5640159,24.34850895,0.137623762,1.356487026,70.44315789,64.3572318,49.89655172,20.54923955,61.88352976
147,2018-05-28,19.5216,14.0852,25.5064,1.40729783,1.5176,74.94947368,65.87974435,40.48275862,21.37247379,63.58799425
148,2018-05-29,20.41553785,16.19662028,25.81968191,1.21541502,1.4502,78.24315789,67.46183798,33.96296296,22.332323,65.35953922
149,2018-05-30,19.5158,15.46513026,24.84148297,1.75443787,1.660764588,79.99894737,66.12425875,30.55555556,21.31000264,63.57888351
150,2018-05-31,18.51073559,12.94592445,24.81232604,0,1.774251497,68.34,64.04481016,29,20.20667724,61.58337626
151,2018-06-01,20.83373016,13.42460317,28.45456349,0.000988142,1.608747515,62.89052632,67.15339429,31.20689655,22.71296427,66.18034426
152,2018-06-02,21.6360396,14.51306931,29.52831683,0,1.600994036,57.73894737,67.93601991,31,23.55718688,67.76649572
153,2018-06-03,21.22936508,14.3827381,28.93015873,0.020750988,1.51812749,58.86,67.44945396,30.11111111,23.15753747,66.96180706
154,2018-06-04,21.00218447,14.82815534,27.23592233,0.016765286,1.581707317,63.55263158,67.43770961,33.55172414,22.89862244,66.51419498
155,2018-06-05,20.65877551,16.63265306,25.86571429,3.63800813,1.464344262,75.04,67.65020985,33.82758621,22.58060552,65.83964431
156,2018-06-06,21.23938776,15.79205703,27.68248473,0,1.433742331,74.03263158,68.48407468,35.62068966,23.19672779,66.98878309
157,2018-06-07,21.65560081,16.22912424,28.39185336,0,1.518404908,73.08947368,69.05892694,38.72413793,23.60303277,67.81244167
158,2018-06-08,21.01984127,16.55853175,26.59107143,0.006903353,1.736454183,72.88315789,68.07050471,35.25,22.86797743,66.5535408
159,2018-06-09,20.4580198,16.12158416,25.75564356,1.503747535,2.423459245,72.26842105,67.17345284,33,22.08049336,65.44084537
160,2018-06-10,19.08075397,16.46626984,22.83670635,2.122879684,2.427290837,74.21263158,65.16173075,15.94736842,20.59424067,62.71477279
161,2018-06-11,18.00079681,15.819,21.328,7.940316206,1.655911824,81.24736842,63.7411937,13.85714286,19.71908957,60.57976395
162,2018-06-12,18.83009901,15.0473161,24.00437376,0.825246548,1.626693227,76.44574468,64.87150003,15.8,20.6029908,62.21952554
163,2018-06-13,19.70711462,15.24110672,24.76521739,0.169625247,1.79265873,75.24105263,66.1828544,21.80769231,21.46372611,63.95545025
164,2018-06-14,19.75029703,16.56792079,24.10138614,3.736489152,2.399404762,73.84210526,66.17651431,21.28,21.32383857,64.04029391
165,2018-06-15,19.14831014,15.40318091,23.92703777,0.873767258,2.566932271,67.76526316,64.96584231,19.125,20.627958,62.84550375
166,2018-06-16,19.11394422,13.94482072,25.26713147,0,2.1238,67.99263158,64.92546144,18.46153846,20.72241976,62.7775661
167,2018-06-17,20.12390438,14.31155378,26.28466135,0,1.3168,74.46105263,66.78705835,25.24137931,22.08348929,64.78032737
168,2018-06-18,22.16580517,16.8499002,28.649501,0.001976285,1.393812375,70.13894737,69.61582651,28.03703704,24.17394746,68.82125954
169,2018-06-19,20.48944223,17.02649402,24.94302789,5.982178218,1.3208,81.4606383,67.77149905,28.84615385,22.46048479,65.50738212
170,2018-06-20,21.44729459,17.0240481,27.2492986,0.145544554,1.864,73.55684211,68.77187329,27.48148148,23.28306344,67.400215
171,2018-06-21,21.88227092,16.70978044,28.22075848,0,1.976152305,63.78526316,68.72143426,29.17857143,23.71598858,68.25687549
172,2018-06-22,22.57614314,15.62942346,30.08767396,0.078217822,1.4858,57.74,69.23496634,26.37037037,24.57433422,69.62790122
173,2018-06-23,22.45328032,17.82882704,28.44135189,0.172924901,1.882235529,61.54210526,69.3666752,29.48275862,24.34469717,69.38641982
174,2018-06-24,23.96944444,17.88270378,31.13777336,0,1.966135458,62.91157895,71.64765462,37.51724138,25.93771229,72.38906844
175,2018-06-25,24.18123752,17.7259481,31.23413174,0.005940594,1.452610442,65.02736842,72.1550669,39.57142857,26.25679427,72.80941316
176,2018-06-26,22.46004016,19.54518072,25.50702811,33.94762846,2.872434608,88.19052632,71.49093862,28.68,24.16104842,69.41232907
177,2018-06-27,23.16706587,20.44820717,27.14462151,25.25247525,2.626746507,84.93829787,72.40008106,17.33333333,24.9690903,70.81071142
178,2018-06-28,22.13643725,19.71788618,25.34126016,38.05742574,1.890224033,89.80421053,71.06917025,15.8125,24.00682787,68.77235373
179,2018-06-29,23.31787149,19.91408451,28.19758551,3.368525896,1.550301811,84.61368421,72.6205281,21.6,25.33320593,71.10915397
180,2018-06-30,22.65524194,19.69455645,26.47298387,19.12115768,1.60708502,88.67419355,71.85879584,22.65217391,24.6247753,69.7990559
181,2018-07-01,22.23016194,19.83502024,25.12995951,66.63420523,2.335902637,92.27263158,71.41867673,14.73333333,24.00872995,68.95908878
